Date,mean_sst,Date_30,Date_60,SST_D30,SST_D60,SST_meanPLD_30,SST_maxPLD_30,SST_minPLD_30,SST_meanPLD_60,SST_maxPLD_60,SST_minPLD_60,SST_meanPLD_early,mean_sst_spawnwin,up_33,up_36,up_33_30,up_36_30,up_33_60,up_36_60,up33_meanPLD_30,up33_meanPLD_60,up36_meanPLD_30,up36_meanPLD_60,up33_meanPLD_early,up36_meanPLD_early,chla,chla_60,chla_meanPLD_30,chla_meanPLD_60,Mean_NPP,NPP_D30,NPP_D60,NPP_meanPLD_30,NPP_meanPLD_60,NPP_maxPLD_30,NPP_maxPLD_60,NPP_meanPLD_early,cuti_34,beuit_34N,cuti_30,beuti_30,cuti_60,beuti_60,cuti_maxPLD_30,cuti_maxPLD_60,cuti_meanPLD_30,cuti_meanPLD_60,beuti_maxPLD_30,beuti_maxPLD_60,beuti_meanPLD_30,beuti_meanPLD_60,cuti_meanPLD_early,beuti_meanPLD_early,slh_anom,slh_30,slh_60,slh_maxPLD_30,slh_maxPLD_60,slh_meanPLD_30,slh_meanPLD_60,slh_meanPLD_early
9/19/2007,15.18297108,8/20/2007,7/21/2007,16.14091325,15.38148891,15.99711572,17.04569136,14.42096704,16.57265629,18.50477909,14.42096704,17.14819687,16.21778427,169,104,60,50,52,49,92.23333333,90.26666667,62.23333333,68.11666667,88.3,74,2.832956116,2.425178467,3.351277267,3.912290078,3420,3581,3836,2999.633333,2889.383333,4070,4608,2779.133333,0.728,1.351,0.548,0.707,0.385,0.537,1.986,2.166,0.7878,0.762683333,3.135,3.135,0.693666667,0.595016667,0.737566667,0.496366667,-56.86364,-44.04348,-50.85714,-9.521739,40.27273,-76.93952297,-50.31281302,-23.68610308
9/20/2007,15.49520962,8/21/2007,7/22/2007,16.34888333,16.06662469,15.96865993,17.04569136,14.42096704,16.56313271,18.50477909,14.42096704,17.15760549,16.29724295,26,5,111,80,73,66,89.4,89.48333333,59.73333333,67.1,89.56666667,74.46666667,2.652990492,2.462711151,3.308827702,3.9154614,1586,2024,2206,2985.033333,2879.05,4070,4608,2773.066667,-0.291,-0.45,0.812,0.429,0.542,0.621,1.986,2.166,0.751033333,0.7488,3.135,3.135,0.664366667,0.577166667,0.746566667,0.489966667,-40.09091,-44.26087,-55.47619,-9.521739,40.27273,-76.8005243,-50.05639169,-23.31225908
9/21/2007,15.28651283,8/22/2007,7/23/2007,16.3123363,16.32362845,15.93446581,17.04569136,14.42096704,16.54584745,18.50477909,14.42096704,17.15722908,16.38785943,-14,-2,134,93,62,68,84.46666667,88.21666667,56.56666667,65.93333333,91.96666667,75.3,2.323402547,2.514442101,3.247039629,3.912277408,1420,1945,2244,2967.533333,2865.316667,4070,4608,2763.1,-0.761,-0.849,0.823,0.435,0.796,0.838,1.986,2.166,0.698233333,0.72285,3.135,3.135,0.621566667,0.54905,0.747466667,0.476533333,-28.56522,-33.86957,-37.85714,-9.521739,40.27273,-76.62371263,-49.90152635,-23.17934008
9/22/2007,15.11698081,8/23/2007,7/24/2007,16.39041801,16.44829494,15.89201791,17.04569136,14.42096704,16.52365888,18.50477909,14.42096704,17.15529985,16.48343572,25,4,76,25,37,72,82.76666667,88.01666667,55.86666667,64.8,93.26666667,73.73333333,1.983522261,2.313047053,3.188929129,3.906785328,1636,1922,2312,2958,2854.05,4070,4608,2750.1,-0.022,-0.018,0.272,0.129,0.311,0.384,1.986,2.166,0.688433333,0.7173,3.135,3.135,0.616666667,0.54235,0.746166667,0.468033333,-44.26087,-27.52174,-25.19048,-9.521739,40.27273,-77.18168363,-50.21936619,-23.25704874
9/23/2007,15.88859928,8/24/2007,7/25/2007,16.74674627,16.73019494,15.86341301,17.04569136,14.42096704,16.50963228,18.50477909,14.42096704,17.15585156,16.62279733,37,31,46,4,54,62,82.46666667,87.73333333,56.76666667,64.28333333,93,71.8,1.775433958,2.28942793,3.132768873,3.898218761,1672,1998,2443,2947.133333,2841.2,4070,4608,2735.266667,-0.148,-0.097,-0.372,-0.106,0.049,0.051,1.986,2.166,0.6959,0.714016667,3.135,3.135,0.616966667,0.539883333,0.732133333,0.4628,-71.6087,-45.43478,-10.5,-9.521739,40.27273,-78.05414763,-51.23784452,-24.42154141
9/24/2007,16.45013805,8/25/2007,7/26/2007,16.61879469,16.88859424,15.85779112,17.04569136,14.42096704,16.50232468,18.50477909,14.42096704,17.14685824,16.7450972,32,24,28,8,74,66,82.6,87.03333333,57.3,63.58333333,91.46666667,69.86666667,1.556411676,2.298628042,3.092626438,3.885848489,1705,2003,2481,2937.2,2828.266667,4070,4608,2719.333333,0.109,0.054,0.03,0.008,0.215,0.187,1.986,2.166,0.698533333,0.71225,3.135,3.135,0.6185,0.537666667,0.725966667,0.456833333,-68.91304,-79.13043,-1.909091,-9.521739,40.27273,-77.71356797,-52.354577,-26.99558604
9/25/2007,16.28663536,8/26/2007,7/27/2007,17.04569136,17.07964766,15.83248925,16.92383565,14.42096704,16.48910781,18.50477909,14.42096704,17.14572637,16.8365508,27,25,54,29,87,62,81.7,86.03333333,57.16666667,62.96666667,90.36666667,68.76666667,1.429810329,2.289766952,3.064140885,3.871515878,1314,1675,1666,2925.166667,2822.4,4070,4608,2719.633333,0.121,0.046,0.357,0.101,0.555,0.443,1.986,2.166,0.690666667,0.705016667,3.135,3.135,0.616666667,0.53105,0.719366667,0.445433333,-73.47826,-91.21739,-11.04545,-9.521739,40.27273,-77.12226363,-53.39512384,-29.66798404
9/26/2007,15.58382351,8/27/2007,7/28/2007,16.92383565,17.18117014,15.78782218,16.86385758,14.42096704,16.46248537,18.50477909,14.42096704,17.13714855,16.85997307,48,32,56,23,113,88,81.43333333,84.95,57.46666667,62.03333333,88.46666667,66.6,1.375954495,1.919553144,3.063477805,3.862455901,1334,1850,1637,2907.966667,2817.35,4070,4608,2726.733333,0.002,0.001,0.244,0.088,0.281,0.111,1.986,2.166,0.6826,0.700366667,3.135,3.135,0.613766667,0.529216667,0.718133333,0.444666667,-68.91304,-92.3913,-17.36364,-9.521739,40.27273,-76.33965497,-54.2542805,-32.16890604
9/27/2007,15.35586017,8/28/2007,7/29/2007,16.84768605,17.58928032,15.73809465,16.86385758,14.42096704,16.4252617,18.50477909,14.42096704,17.11242874,16.82030569,92,63,54,14,111,104,82.7,84.63333333,59.1,61.35,86.56666667,63.6,1.244284798,2.063449515,3.051649448,3.848803156,1240,1840,1673,2887.966667,2810.133333,4070,4608,2732.3,0.258,0.065,0.123,0.04,0.557,0.195,1.986,2.166,0.6871,0.695383333,3.135,3.135,0.6146,0.52705,0.703666667,0.4395,-68.26087,-98.69565,4.954545,-9.521739,40.27273,-75.3251623,-55.47453742,-35.62391254
9/28/2007,16.01144308,8/29/2007,7/30/2007,16.86385758,17.95763002,15.70968084,16.52325245,14.42096704,16.39282525,18.50477909,14.42096704,17.07596966,16.63263339,148,101,68,22,77,84,85.36666667,85.81666667,61.73333333,61.63333333,86.26666667,61.53333333,1.166168727,2.063449515,2.972991725,3.833848476,1191,1803,1682,2867.566667,2801.95,4070,4608,2736.333333,0.744,0.21,0.323,0.07,0.415,0.135,1.986,2.166,0.701133333,0.700866667,3.135,3.135,0.619266667,0.5283,0.7006,0.437333333,-62.56522,-103.4091,40.27273,-9.521739,30.22727,-73.96369963,-57.18850325,-40.41330688
9/29/2007,16.20074641,8/30/2007,7/31/2007,16.4204578,18.12459619,15.70235712,16.52325245,14.42096704,16.36076108,18.50477909,14.42096704,17.01916505,16.48004393,81,82,50,39,53,41,86.4,86.28333333,63.16666667,62.31666667,86.16666667,61.46666667,1.422169356,1.93069896,2.89945504,3.825372982,1235,1783,1632,2849.3,2795.333333,4070,4608,2741.366667,1.291,0.534,0.502,0.115,0.049,0.012,1.986,2.166,0.727433333,0.721566667,3.135,3.135,0.633233333,0.537,0.7157,0.440766667,-46.91304,-118.9091,30.22727,-9.521739,9.695652,-71.56383097,-58.47417509,-45.38451921
9/30/2007,15.57086036,8/31/2007,8/1/2007,16.10732985,18.07283134,15.68447481,16.52325245,14.42096704,16.31906157,18.50477909,14.42096704,16.95364833,16.26533351,32,33,58,86,36,13,85.53333333,86.21666667,61.4,62.65,86.9,63.9,1.475692481,1.884026131,2.836261299,3.818567421,1605,3922,2021,2772.066667,2788.4,4070,4608,2804.733333,0.359,0.197,0.626,0.145,-0.018,-0.005,1.986,2.166,0.718533333,0.72785,3.135,3.135,0.634966667,0.540366667,0.737166667,0.445766667,-59.95652,-122.0909,6,-9.521739,9.695652,-69.49268497,-59.57345042,-49.65421588
10/1/2007,15.46577643,9/1/2007,8/2/2007,16.16088837,18.00458341,15.66130441,16.52325245,14.42096704,16.27674812,18.50477909,14.42096704,16.89219183,16.05316483,76,105,54,126,73,26,86.26666667,86.26666667,60.7,63.96666667,86.26666667,67.23333333,1.666274491,1.791212572,2.775242442,3.81648512,1627,4020,2019,2692.3,2781.866667,4070,4608,2871.433333,0.511,0.28,0.755,0.169,-0.129,-0.02,1.986,2.166,0.7104,0.738516667,3.135,3.135,0.638666667,0.545366667,0.766633333,0.452066667,-83.82609,-77.78261,7.695652,-9.521739,9.695652,-69.6941343,-61.09881279,-52.50349128
10/2/2007,15.94547321,9/2/2007,8/3/2007,15.77413394,18.20935681,15.66701572,16.52325245,14.42096704,16.23901673,18.50477909,14.42096704,16.81101773,15.98421238,21,64,48,134,93,59,85.36666667,85.06666667,58.36666667,64.05,84.76666667,69.73333333,1.745347828,1.828801359,2.718184961,3.815094228,1660,4070,2040,2611.966667,2775.533333,4038,4608,2939.1,0.525,0.313,0.755,0.087,0.258,0.03,1.986,2.166,0.702733333,0.742966667,3.135,3.135,0.6462,0.550083333,0.7832,0.453966667,-82.91304,-48.69565,0.8695652,-9.521739,9.695652,-70.83471397,-62.49518954,-54.15566512
10/3/2007,15.88301362,9/3/2007,8/4/2007,15.80301418,18.08820333,15.66968236,16.52325245,14.42096704,16.20226356,18.50477909,14.42096704,16.73484476,15.82640396,73,120,64,156,97,83,85.66666667,84.66666667,57.16666667,64.66666667,83.66666667,72.16666667,1.917273681,1.324848703,2.668435401,3.824967978,1644,4038,2084,2532.166667,2768.2,4023,4608,3004.233333,1.004,0.604,1.389,0.157,0.082,0.009,1.986,2.166,0.6899,0.758333333,3.135,3.135,0.6611,0.56,0.826766667,0.4589,-65.21739,-32.82609,9.695652,-9.521739,0.08695652,-71.91442397,-63.74374024,-55.57305652
10/4/2007,16.05580417,9/4/2007,8/5/2007,16.07569557,18.12702221,15.66901932,16.52325245,14.42096704,16.16774326,18.50477909,14.42096704,16.66646721,15.87261056,188,129,117,215,101,82,88.03333333,86.11666667,54.3,65.45,84.2,76.6,1.920321729,1.973042685,2.61617578,3.824089295,1594,3882,2047,2455.9,2760.65,4023,4608,3065.4,1.637,1.308,1.907,0.481,0.735,0.148,1.986,2.166,0.6809,0.773366667,3.135,3.135,0.688666667,0.579333333,0.865833333,0.47,-43.69565,-28.04348,0.08695652,-9.521739,-8.695652,-72.43616297,-64.47345035,-56.51073773
10/5/2007,15.9847446,9/5/2007,8/6/2007,15.31828774,18.24541174,15.69123455,16.52325245,14.42096704,16.13006548,18.50477909,14.42096704,16.56889641,15.95708114,174,125,75,62,121,61,91.33333333,87,56.4,66.51666667,82.66666667,76.63333333,2.188739227,6.874073774,2.57238448,3.746000386,2294,2688,2588,2442.766667,2755.75,4023,4608,3068.733333,2.131,2.975,0.907,0.417,1.016,0.231,2.131,2.166,0.7217,0.79195,3.135,3.135,0.773933333,0.625066667,0.8622,0.4762,-74.26087,-9.521739,-23.04348,-28.56522,-8.695652,-74.594134,-65.32707352,-56.06001303
10/6/2007,15.73811478,9/6/2007,8/7/2007,16.39192137,18.50477909,15.66944099,16.52325245,14.42096704,16.08395441,18.03288296,14.42096704,16.49846782,15.95249808,66,62,41,8,140,66,92.16666667,85.76666667,58.2,66.45,79.36666667,74.7,2.205426656,7.311097927,2.528428923,3.660905865,2097,2846,2590,2417.8,2747.533333,4023,4608,3077.266667,0.642,1.406,-0.107,-0.024,1.203,0.342,2.131,2.166,0.746666667,0.7826,3.135,3.135,0.8216,0.6428,0.818533333,0.464,-151.4783,-52.65217,-45.34783,-28.56522,-8.695652,-77.88833833,-67.09591468,-56.30349103
10/7/2007,15.3113789,9/7/2007,8/8/2007,16.19648684,18.03288296,15.6399374,16.52325245,14.42096704,16.038596,17.42511233,14.42096704,16.43725461,15.98132539,17,35,47,14,158,71,91.16666667,83.41666667,58.9,65.85,75.66666667,72.8,2.216230768,6.75210934,2.475152861,3.585307888,2071,2948,2579,2388.566667,2739.066667,4023,4608,3089.566667,-0.307,-0.702,0.023,0.003,1.068,0.378,2.131,2.166,0.735666667,0.759683333,3.135,3.135,0.7981,0.6248,0.7837,0.4515,-140.8696,-106.5217,-42.47826,-28.56522,-8.695652,-79.03326833,-68.73577035,-58.43827237
10/8/2007,15.3618075,9/8/2007,8/9/2007,15.78009888,17.42511233,15.62599435,16.52325245,14.42096704,16.00420759,17.191779,14.42096704,16.38242083,16.13770767,32,13,68,11,118,72,89.96666667,81.98333333,58.96666667,64.86666667,74,70.76666667,2.217370883,6.51315773,2.410463379,3.513711441,2070,2864,2559,2362.1,2730.916667,4023,4608,3099.733333,-0.315,-0.463,0.257,0.026,1.412,0.593,2.131,2.166,0.7166,0.7309,3.135,3.135,0.7818,0.6072,0.7452,0.4326,-86.86957,-101,-42.17391,-28.56522,-8.695652,-78.562254,-69.48069802,-60.39914203
10/9/2007,15.48932169,9/9/2007,8/10/2007,16.21983213,17.191779,15.601644,16.52325245,14.42096704,15.9758333,17.04569136,14.42096704,16.3500226,16.16397388,84,2,72,5,89,76,90.36666667,81.9,58.86666667,63.63333333,73.43333333,68.4,2.285319141,6.51315773,2.344380449,3.443247465,2039,2866,2419,2334.533333,2724.583333,4023,4608,3114.633333,-0.14,-0.169,0.19,0.022,0.767,0.322,2.131,2.166,0.7056,0.715783333,3.135,3.135,0.775433333,0.599016667,0.725966667,0.4226,-98.04348,-108.5217,-50,-28.56522,-8.695652,-78.21298,-70.28142268,-62.34986537
10/10/2007,15.45659785,9/10/2007,8/11/2007,16.10019912,16.84143822,15.58019063,16.52325245,14.42096704,15.95275263,17.04569136,14.42096704,16.32531463,16.1937791,109,53,91,20,99,86,90.96666667,82.06666667,59.96666667,63.08333333,73.16666667,66.2,2.484709212,6.532553473,2.281058363,3.375783394,1829,4023,4479,2261.4,2680.416667,3880,4608,3099.433333,0.601,0.602,0.419,0.108,0.499,0.218,2.131,2.166,0.711666667,0.717483333,3.135,3.135,0.7919,0.605416667,0.7233,0.418933333,-145.087,-124.1304,-57.30435,-28.56522,-8.695652,-78.91153333,-71.74446685,-64.57740037
10/11/2007,15.28622381,9/11/2007,8/12/2007,16.52325245,16.88620852,15.53895634,16.45013805,14.42096704,15.92608622,17.04569136,14.42096704,16.3132161,16.18899258,97,10,154,74,107,84,89.06666667,81.9,57.83333333,61.85,74.73333333,65.86666667,2.621428675,6.426352568,2.224066848,3.312367995,1815,3880,4608,2192.566667,2633.866667,3815,4567,3075.166667,1.22,1.422,1.376,0.448,0.502,0.232,2.131,2.166,0.706466667,0.72945,3.135,3.135,0.824366667,0.62525,0.752433333,0.426133333,-143.1304,-117.6087,-65.78261,-28.56522,-8.695652,-79.76225667,-73.03359668,-66.3049367
10/12/2007,14.83806065,9/12/2007,8/13/2007,16.3455129,16.86054397,15.48870793,16.45013805,14.42096704,15.89237816,17.04569136,14.42096704,16.29604839,15.93758749,58,-4,174,74,113,65,85.2,80.98333333,55.23333333,60.7,76.76666667,66.16666667,2.862922889,6.877543425,2.219169013,3.245457653,1635,3815,4567,2119.9,2585,3787,4468,3050.1,0.239,0.437,1.902,1.123,0.751,0.274,2.131,2.166,0.651033333,0.720916667,3.135,3.135,0.8015,0.627966667,0.7908,0.454433333,-118.5217,-103.0435,-67.13043,-28.56522,-8.695652,-80.27819667,-73.89011785,-67.50203903
10/13/2007,14.55750731,9/13/2007,8/14/2007,15.75616629,16.79965976,15.44875263,16.45013805,14.42096704,15.85500895,17.04569136,14.42096704,16.26126528,15.60174107,47,21,168,55,74,69,81.16666667,80.53333333,54.1,59.9,79.9,65.7,2.725993459,6.94385954,2.209321029,3.175159885,1742,3787,4468,2051.733333,2539.566667,3754,4360,3027.4,0.25,0.412,1.986,1.902,1.06,0.433,2.131,2.166,0.593166667,0.707416667,3.135,3.135,0.751833333,0.627616667,0.821666667,0.5034,-99.34783,-97.04348,-57.3913,-28.56522,-8.695652,-80.35500833,-74.58939335,-68.82377837
10/14/2007,14.42663961,9/14/2007,8/15/2007,14.96280668,16.51138997,15.43088039,16.45013805,14.42096704,15.82026312,17.04569136,14.42096704,16.20964584,15.19199132,50,12,140,57,89,95,78.16666667,79.88333333,52.6,58.51666667,81.6,64.43333333,3.835619661,7.298933398,2.229908515,3.117437989,1686,3754,4360,1982.8,2495,3661,4070,3007.2,0.669,0.992,1.911,2.289,1.5,0.824,2.131,2.166,0.551766667,0.693566667,3.135,3.135,0.7086,0.630416667,0.835366667,0.552233333,-111.3043,-93.68182,-55.78261,-28.56522,-8.695652,-80.94242433,-75.51475485,-70.08708537
10/15/2007,14.62262875,9/15/2007,8/16/2007,14.42096704,16.07983326,15.43760245,16.45013805,14.42663961,15.79597637,17.04569136,14.42096704,16.1543503,14.87628462,107,52,126,67,105,164,77.53333333,79.91666667,52.1,56.65,82.3,61.2,3.938405044,7.670548143,2.251301554,3.055235604,3222,3661,3573,1968.166667,2489.15,3599,4070,3010.133333,1.03,1.693,1.563,2.628,2.138,1.886,2.131,2.166,0.534,0.6751,3.135,3.135,0.677433333,0.6272,0.8162,0.576966667,-121.913,-98.54545,-41.08696,-28.56522,-8.695652,-81.72134267,-76.86185552,-72.00236837
10/16/2007,14.32861641,9/16/2007,8/17/2007,14.47450369,15.74750677,15.43273954,16.45013805,14.32861641,15.7723282,17.04569136,14.32861641,16.11191686,14.73179477,164,50,172,91,82,143,77.26666667,81.28333333,50.73333333,55.1,85.3,59.46666667,3.966619644,8.341696876,2.273554321,2.982317651,3666,3525,3569,1972.866667,2490.766667,3666,4070,3008.666667,1.892,3.697,1.439,2.965,2.166,1.656,2.131,2.131,0.5491,0.670533333,3.697,3.697,0.701833333,0.661216667,0.791966667,0.6206,-107.8696,-82.81818,-22.13043,-28.56522,-8.695652,-82.55639,-78.29084168,-74.02529337
10/17/2007,13.9399472,9/17/2007,8/18/2007,14.76697938,15.99312459,15.4051718,16.45013805,13.9399472,15.73810858,17.04569136,13.9399472,16.07104535,14.77582765,128,62,144,79,84,107,76.73333333,82.01666667,50.16666667,54.35,87.3,58.53333333,4.475547958,7.701042391,2.318366913,2.92855941,3531,3538,3627,1972.633333,2489.166667,3666,4070,3005.7,1.313,2.984,1.372,3.135,1.649,2.012,2.131,2.131,0.547133333,0.664933333,3.697,3.697,0.6968,0.677416667,0.782733333,0.658033333,-137.4783,-55.59091,-8.695652,-28.56522,-9.521739,-85.28596967,-80.43721915,-75.58846863
10/18/2007,13.35729869,9/18/2007,8/19/2007,15.03371704,16.29366386,15.34929119,16.45013805,13.35729869,15.68916916,17.04569136,13.35729869,16.02904713,14.99067616,52,20,108,92,69,35,74.86666667,81.73333333,47.76666667,54.1,88.6,60.43333333,4.562831813,7.178004385,2.369172667,2.8849732,3383,3599,3620,1965.433333,2485.216667,3666,4070,3005,1.154,2.882,1.122,2.069,1.15,1.644,2.131,2.131,0.5482,0.665,3.697,3.697,0.7239,0.69805,0.7818,0.6722,-170.2609,-56.36364,-28.65217,-28.56522,-9.521739,-89.082545,-82.79736465,-76.5121843
10/19/2007,13.1053659,9/19/2007,8/20/2007,15.18297108,16.14091325,15.28003769,16.45013805,13.1053659,15.6385767,17.04569136,13.1053659,15.99711572,15.15307799,92,93,169,104,60,50,72.3,82.26666667,47.4,54.81666667,92.23333333,62.23333333,4.572780405,4.317850146,2.427166809,2.889222038,3326,3420,3581,1962.3,2480.966667,3666,4070,2999.633333,1.329,3.336,0.728,1.351,0.548,0.707,2.131,2.131,0.568233333,0.678016667,3.697,3.697,0.790066667,0.741866667,0.7878,0.693666667,-156.1304,-56.86364,-44.04348,-28.56522,-9.521739,-92.391437,-84.66547998,-76.93952297
10/20/2007,13.0105545,9/20/2007,8/21/2007,15.49520962,16.34888333,15.19721585,16.45013805,13.0105545,15.58293789,17.04569136,13.0105545,15.96865993,15.22307828,254,271,26,5,111,80,79.9,84.65,56.26666667,58,89.4,59.73333333,4.572780405,3.926477437,2.491159807,2.899993754,5007,1586,2024,2076.333333,2530.683333,5007,5007,2985.033333,2.628,6.883,-0.291,-0.45,0.812,0.429,2.628,2.628,0.665533333,0.708283333,6.883,6.883,1.0345,0.849433333,0.751033333,0.664366667,-147.087,-40.09091,-44.26087,-28.56522,-9.521739,-95.95797333,-86.37924882,-76.8005243
10/21/2007,12.69322917,9/21/2007,8/22/2007,15.28651283,16.3123363,15.11077306,16.45013805,12.69322917,15.52261944,17.04569136,12.69322917,15.93446581,15.39405472,-21,77,-14,-2,134,93,79.66666667,82.06666667,58.9,57.73333333,84.46666667,56.56666667,5.161254816,4.177044738,2.585754882,2.916397256,4948,1420,1945,2193.933333,2580.733333,5007,5007,2967.533333,0.818,2.307,-0.761,-0.849,0.823,0.435,2.628,2.628,0.718166667,0.7082,6.883,6.883,1.1397,0.880633333,0.698233333,0.621566667,-179.8261,-28.56522,-33.86957,-43.69565,-9.521739,-101.0000027,-88.81185765,-76.62371263
10/22/2007,12.69887917,9/22/2007,8/23/2007,15.11698081,16.39041801,15.03016967,16.45013805,12.69322917,15.46109379,17.04569136,12.69322917,15.89201791,15.64748812,-56,-4,25,4,76,25,76.96666667,79.86666667,58.63333333,57.25,82.76666667,55.86666667,5.090925608,3.726837256,2.689334994,2.939132061,5347,1636,1922,2317.633333,2637.816667,5347,5347,2958,-0.462,-1.145,-0.022,-0.018,0.272,0.129,2.628,2.628,0.7035,0.695966667,6.883,6.883,1.102133333,0.8594,0.688433333,0.616666667,-215.3478,-44.26087,-27.52174,-43.69565,-9.521739,-106.7029003,-91.94229198,-77.18168363
10/23/2007,13.00385543,9/23/2007,8/24/2007,15.88859928,16.74674627,14.93401154,16.45013805,12.69322917,15.39871228,17.04569136,12.69322917,15.86341301,15.80577327,-18,7,37,31,46,4,75.13333333,78.8,57.83333333,57.3,82.46666667,56.76666667,4.64580448,3.46024163,2.785014011,2.958891442,5706,1672,1998,2452.1,2699.616667,5706,5706,2947.133333,-0.304,-0.631,-0.148,-0.097,-0.372,-0.106,2.628,2.628,0.6983,0.6971,6.883,6.883,1.084333333,0.85065,0.6959,0.616966667,-198.1739,-71.6087,-45.43478,-43.69565,-9.521739,-110.9217403,-94.48794398,-78.05414763
10/24/2007,13.50649942,9/24/2007,8/25/2007,16.45013805,16.61879469,14.83589026,16.28663536,12.69322917,15.34684069,17.04569136,12.69322917,15.85779112,15.8652354,2,41,32,24,28,8,74.13333333,78.36666667,58.4,57.85,82.6,57.3,4.425711999,2.760684745,2.880657355,2.986641896,5659,1705,2003,2583.9,2760.55,5706,5706,2937.2,0.011,0.013,0.109,0.054,0.03,0.008,2.628,2.628,0.695033333,0.696783333,6.883,6.883,1.082966667,0.850733333,0.698533333,0.6185,-161.6957,-68.91304,-79.13043,-43.69565,-9.521739,-114.0144957,-95.86403182,-77.71356797
10/25/2007,13.45723022,9/25/2007,8/26/2007,16.28663536,17.04569136,14.74157675,16.20074641,12.69322917,15.287033,16.92383565,12.69322917,15.83248925,15.91301127,36,131,27,25,54,29,74.43333333,78.06666667,61.93333333,59.55,81.7,57.16666667,4.220020203,2.284376914,2.973664351,3.018902618,1882,1314,1675,2602.833333,2764,5706,5706,2925.166667,0.548,0.616,0.121,0.046,0.357,0.101,2.628,2.628,0.709266667,0.699966667,6.883,6.883,1.101966667,0.859316667,0.690666667,0.616666667,-101.7826,-73.47826,-91.21739,-43.69565,-9.521739,-114.9579737,-96.04011865,-77.12226363
10/26/2007,13.94229985,9/26/2007,8/27/2007,15.58382351,16.92383565,14.6868593,16.20074641,12.69322917,15.23734074,16.86385758,12.69322917,15.78782218,15.93758003,27,25,48,32,56,23,73.73333333,77.58333333,61.7,59.58333333,81.43333333,57.46666667,4.102587882,1.395846887,3.064552131,3.064014968,1849,1334,1850,2620,2763.983333,5706,5706,2907.966667,0.609,0.743,0.002,0.001,0.244,0.088,2.628,2.628,0.7295,0.70605,6.883,6.883,1.1267,0.870233333,0.6826,0.613766667,-70.26087,-68.91304,-92.3913,-43.69565,-9.521739,-115.0029013,-95.67127815,-76.33965497
10/27/2007,13.79951985,9/27/2007,8/28/2007,15.35586017,16.84768605,14.63498128,16.20074641,12.69322917,15.18653797,16.86385758,12.69322917,15.73809465,15.88770171,12,-1,92,63,54,14,71.06666667,76.88333333,59.56666667,59.33333333,82.7,59.1,4.366166152,1.599135513,3.168614842,3.110132145,1409,1240,1840,2625.633333,2756.8,5706,5706,2887.966667,-0.176,-0.221,0.258,0.065,0.123,0.04,2.628,2.628,0.715033333,0.701066667,6.883,6.883,1.117166667,0.865883333,0.6871,0.6146,-113.4348,-68.26087,-98.69565,-43.69565,-9.521739,-116.508699,-95.91693065,-75.3251623
